scope,id,task_type,language_register,complexity_level,predicted_intent,confidence,intent_correct,query_exact,query_produced,answer_correct,status,failure_stage,reason,reconstructable,pipeline_ms,parser_ms,oov_tokens,tokens
original_validation,265a32fe362ffafa,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.5038750000000425,0.37733399999995143,0,12
original_validation,2d5221ec65d53fea,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4947500000000993,0.36287499999998474,0,12
original_validation,d436481cd31441a6,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.4912910000000048,0.36587499999996,0,12
original_validation,74f01cbf6938dfab,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.48883399999999355,0.3621249999999909,0,12
original_validation,f6e8b10b10936091,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.49037499999993184,0.3609999999999447,0,12
original_validation,af8792b5b9658280,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.49116699999995905,0.3598339999999478,0,12
original_validation,40df63338e4bbb75,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.49079199999990664,0.36012500000004444,0,12
original_validation,cdfc38c7f6e75c61,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5159160000000051,0.38804199999997735,0,13
original_validation,0f2fbed3df014037,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.6773329999999467,0.36958300000000666,0,12
original_validation,8f8e454cdb46f5f3,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.48679200000001366,0.3598750000000095,0,12
original_validation,583c5432426d90ae,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4890419999999951,0.35487499999997674,0,12
original_validation,4760974a59f0ccc9,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.47912500000002467,0.34870799999997537,0,12
original_validation,b929fc2fde103842,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.47962499999998354,0.35037499999990285,0,12
original_validation,b1c2bbd5b7827455,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.49195800000001455,0.35458399999999113,0,12
original_validation,6e0d596122d77c28,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.47095900000004853,0.342208000000066,0,12
original_validation,d99d0204a261038b,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.48345799999993666,0.35479199999999267,0,12
original_validation,9c05bfdd2f7db332,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.4969580000000473,0.36975000000005753,0,13
original_validation,9b6af5b6a54ac494,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.7510419999999796,0.47483400000003506,0,12
original_validation,9e7a6404683ab947,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.5264999999999853,0.40479100000001544,0,12
original_validation,1120ab6435ddfbfd,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.4796669999999059,0.36841700000000976,0,12
original_validation,5869df6f276a8f2a,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.4781249999999959,0.3656659999999867,0,12
original_validation,740c4a8fa840a762,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4573749999999821,0.3537080000000081,0,12
original_validation,2facf4912dc9e5bf,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.45962499999996353,0.3574169999999155,0,12
original_validation,6b47b8eece56a585,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.47850000000004833,0.37195799999989454,0,13
original_validation,86effaa2880e9efb,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.6605419999999862,0.35683300000000084,0,12
original_validation,88913fc2589700a0,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.4790000000000072,0.35762500000002806,0,12
original_validation,4005819ff989aa5c,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4746250000000618,0.3505830000000154,0,12
original_validation,f507a1455f67876e,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.4673330000000142,0.3491669999999836,0,12
original_validation,db9f3af170b86800,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.471749999999993,0.3494589999999409,0,12
original_validation,c01ea56b8d49882e,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4753330000000222,0.34966700000005346,0,12
original_validation,067c6a80f4b8e442,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.47479100000002994,0.35125000000002515,0,12
original_validation,a9324c9a4dde2962,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5007080000000164,0.3778330000000496,0,13
original_validation,b4b8640c1071958a,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.619166999999976,0.3738329999999346,0,12
original_validation,fd1d8b877d3f2912,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4637920000000184,0.35200000000001896,0,12
original_validation,f9d6343322ca79d3,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.45637499999995335,0.3506249999999378,0,12
original_validation,39aab364d0850b38,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.45829199999991577,0.3487920000000422,0,12
original_validation,dd2363f74a556e06,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4637079999999516,0.3557910000000497,0,12
original_validation,f6225fc973f991cd,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.46920800000005425,0.3486249999999913,0,12
original_validation,1267deb2c92ed0b1,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.49995899999999427,0.38854200000004724,0,13
original_validation,5afa1ec7d3d37b5d,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.6880420000000553,0.3711250000000277,0,12
original_validation,ca3aad3ba0504022,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.4894589999999699,0.35733400000004245,0,12
original_validation,e49eecf51a40d421,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4870419999999376,0.3551250000000117,0,12
original_validation,230bf519c88b935c,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.47445899999998264,0.35208300000000303,0,12
original_validation,051148af7b78d12f,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.488959000000011,0.3670419999999286,0,12
original_validation,e93448fcc4dfea79,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.48204100000004413,0.3526249999999953,0,12
original_validation,5b3c7972c243614c,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.5291670000000526,0.38687500000000874,0,12
original_validation,06e65320cfe4d96e,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.5079580000000306,0.3669589999999445,0,12
original_validation,87e426f20849e550,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5044589999999571,0.379750000000012,0,13
original_validation,8c2e139769f72525,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.7300000000000084,0.3582919999999268,0,12
original_validation,caff295a8f10355a,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.4945419999999867,0.35441699999994025,0,12
original_validation,58d6578afd720a78,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4923340000000387,0.3533749999999891,0,12
original_validation,50df2fd155e32dff,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.49433300000001346,0.3549580000000718,0,12
original_validation,32af4541b2b43e36,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.48999999999999044,0.34854200000000723,0,12
original_validation,9f1babb128d49c35,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.49808300000009353,0.3555840000000199,0,12
original_validation,6a3c47a1e44cad76,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.4937499999999595,0.348333000000034,0,12
original_validation,a59a3711e7676c0d,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5149159999999764,0.3774579999999972,0,13
original_validation,af3203dab62bfb02,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.573625000000022,0.3779580000000671,0,12
original_validation,e1ca182201227dab,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.463749999999985,0.3690419999999861,0,12
original_validation,b1a08f318ae73e8a,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.47166700000000894,0.37641600000004605,0,12
original_validation,9d58ec24528a2904,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.46954099999996224,0.37562499999999055,0,12
original_validation,0c156f213e134ed4,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.4598339999999368,0.36933399999994343,0,12
original_validation,cac7278fcb81d3c0,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4813750000000061,0.38404199999997335,0,12
original_validation,a154c58a78ace9d7,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.46075000000000976,0.3714590000000184,0,12
original_validation,089c3db9a4cecce1,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5015839999999994,0.40612500000003493,0,13
original_validation,89a9b9ce81a0b633,nearest_category,original_template,original_template,nearest_category,0.9999368190765381,True,True,True,True,success,none,,True,0.5586670000000682,0.3854159999999718,0,12
original_validation,e251c9207e16c571,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.4657080000000091,0.3778330000000496,0,12
original_validation,79e26ea1d22dcea9,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.4672909999999808,0.3690830000000478,0,12
original_validation,2a5fca3d39222a4a,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4478340000000358,0.36329199999995954,0,12
original_validation,d3d857ec7e1588eb,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.49158299999996213,0.39641700000003777,0,13
original_validation,2c764cf818023161,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.6929580000000213,0.37966700000002795,0,12
original_validation,5f1b64e7efb23a8c,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.4909169999999241,0.3650830000000438,0,12
original_validation,b573d09bf0392cb7,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.5076669999999339,0.37799999999998946,0,12
original_validation,4f8ea6076de99d5e,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.5395829999998991,0.3983750000000619,0,12
original_validation,8664e26cc4c0eda4,nearest_category,original_template,original_template,nearest_category,0.9999368190765381,True,True,True,True,success,none,,True,0.48533400000005944,0.36616700000002833,0,12
original_validation,045ddc603b68ae42,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.4994160000000303,0.36954199999994497,0,12
original_validation,52300190711a6b7d,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.4901249999998969,0.3646670000000407,0,12
original_validation,0a0bca7c1743a804,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.5034999999999901,0.3741659999999536,0,12
original_validation,e24b0bfccd24be46,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.4859590000000358,0.3606669999999257,0,12
original_validation,5194d4ffd536ad08,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5152080000000447,0.38837499999999636,0,13
original_validation,bcce6d39ae0498cd,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.6890419999999731,0.3653750000000011,0,12
original_validation,b1648a8ba1a731b7,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.5026660000000405,0.3681660000000031,0,12
original_validation,b480f63a6a9b3829,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.504416000000063,0.3662919999999348,0,12
original_validation,bba5ea9af8e8ff2d,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.48987499999997297,0.36279200000000067,0,12
original_validation,081c9fc5fcbf050b,nearest_category,original_template,original_template,nearest_category,0.9999368190765381,True,True,True,True,success,none,,True,0.5102919999999678,0.384082999999924,0,12
original_validation,0b042af0360d5eda,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.5051249999999952,0.3651250000000772,0,12
original_validation,0182d809ba6e8ab5,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.5028750000000137,0.3685839999999496,0,12
original_validation,0844a2a17652051a,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.49974999999991,0.3642919999999883,0,12
original_validation,2b84ca194db01ac1,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.4937079999999261,0.3598750000000095,0,12
original_validation,8a94f8ea302e884a,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.5158749999999435,0.3887089999999871,0,13
original_validation,a836a7dff951d8fd,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.5023749999999438,0.36041699999989074,0,12
original_validation,4e5693e0f95235e4,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.4503340000000522,0.3716659999999372,0,12
original_validation,d2320a1f1a90f867,nearest_category,original_template,original_template,nearest_category,0.9999417066574097,True,True,True,True,success,none,,True,0.4391250000000957,0.3633750000000546,0,12
original_validation,7f057555d38c63fc,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.43387499999991697,0.35520799999999575,0,12
original_validation,4d6638a23538afc0,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.4429999999999712,0.36258399999999913,0,12
original_validation,6bf2297c877e740c,nearest_category,original_template,original_template,nearest_category,0.9999321699142456,True,True,True,True,success,none,,True,0.4638329999999691,0.3810839999999205,0,13
original_validation,f7f1a181919c8d00,nearest_category,original_template,original_template,nearest_category,0.9999302625656128,True,True,True,True,success,none,,True,0.663832999999947,0.37079200000000867,0,12
original_validation,2ddb05ec02533117,nearest_category,original_template,original_template,nearest_category,0.9999312162399292,True,True,True,True,success,none,,True,0.46120800000004625,0.343749999999976,0,12
original_validation,31900024c8885b24,nearest_category,original_template,original_template,nearest_category,0.999937891960144,True,True,True,True,success,none,,True,0.4693749999999941,0.34562499999990504,0,12
original_validation,d9f680915483ed23,nearest_category,original_template,original_template,nearest_category,0.9999368190765381,True,True,True,True,success,none,,True,0.46800000000002395,0.34687499999996874,0,12
original_validation,01b1f2bea104d3cc,nearest_category,original_template,original_template,nearest_category,0.9999300241470337,True,True,True,True,success,none,,True,0.4849580000000353,0.362540999999994,0,12
original_validation,7ed70be0b1d17498,nearest_category,original_template,original_template,nearest_category,0.9999326467514038,True,True,True,True,success,none,,True,0.5077919999999514,0.38045800000008345,0,12
original_validation,bb53ba4c2fcff079,nearest_category,original_template,original_template,nearest_category,0.9999309778213501,True,True,True,True,success,none,,True,0.48391599999997315,0.36120799999994624,0,12
original_validation,1db039c3fab6c80a,nearest_category,original_template,original_template,nearest_category,0.9999374151229858,True,True,True,True,success,none,,True,0.4698340000000023,0.3509160000000344,0,12
